transaction_id,date_time,weekday_weekend,temp,dwpt,rhum,prcp,snow,wspd,pres,is_holiday,item_id
2622,2016-12-04 15:02:00,1,4.3,1.2,80.0,0,0,3.6,1027.4,0,[8]
2623,2016-12-04 15:41:00,1,4.3,1.2,80.0,0,0,3.6,1027.4,0,[10]
2624,2016-12-04 15:46:00,1,4.3,1.2,80.0,0,0,3.6,1027.4,0,"[7, 61, 7]"
2625,2016-12-04 16:12:00,1,3.5,2.3,92.0,0,0,5.4,1027.4,0,"[1, 7, 7, 7]"
2626,2016-12-04 16:15:00,1,3.5,2.3,92.0,0,0,5.4,1027.4,0,"[45, 10]"
2627,2016-12-04 16:19:00,1,3.5,2.3,92.0,0,0,5.4,1027.4,0,"[5, 5]"
2628,2016-12-05 08:25:00,0,-3.6,-4.1,96.0,0,0,9.4,1025.8,0,[7]
2629,2016-12-05 08:35:00,0,-3.6,-4.1,96.0,0,0,9.4,1025.8,0,[1]
2630,2016-12-05 08:36:00,0,-3.6,-4.1,96.0,0,0,9.4,1025.8,0,"[7, 1, 60, 8]"
2631,2016-12-05 09:04:00,0,-3.6,-3.9,98.0,0,0,9.4,1025.7,0,[7]
2632,2016-12-05 09:09:00,0,-3.6,-3.9,98.0,0,0,9.4,1025.7,0,[6]
2633,2016-12-05 09:19:00,0,-3.6,-3.9,98.0,0,0,9.4,1025.7,0,[1]
2634,2016-12-05 09:20:00,0,-3.6,-3.9,98.0,0,0,9.4,1025.7,0,[14]
2635,2016-12-05 09:22:00,0,-3.6,-3.9,98.0,0,0,9.4,1025.7,0,[7]
2636,2016-12-05 09:24:00,0,-3.6,-3.9,98.0,0,0,9.4,1025.7,0,[1]
2637,2016-12-05 09:25:00,0,-3.6,-3.9,98.0,0,0,9.4,1025.7,0,[1]
2638,2016-12-05 09:28:00,0,-3.6,-3.9,98.0,0,0,9.4,1025.7,0,"[10, 7, 8, 31]"
2639,2016-12-05 09:33:00,0,-3.6,-3.9,98.0,0,0,9.4,1025.7,0,"[7, 7, 60, 9]"
2640,2016-12-05 09:33:00,0,-3.6,-3.9,98.0,0,0,9.4,1025.7,0,[7]
2641,2016-12-05 09:42:00,0,-3.6,-3.9,98.0,0,0,9.4,1025.7,0,"[16, 10, 1, 9]"
2642,2016-12-05 09:45:00,0,-3.6,-3.9,98.0,0,0,9.4,1025.7,0,"[9, 7, 60]"
2643,2016-12-05 09:46:00,0,-3.6,-3.9,98.0,0,0,9.4,1025.7,0,"[8, 10]"
2644,2016-12-05 09:51:00,0,-3.6,-3.9,98.0,0,0,9.4,1025.7,0,[14]
2645,2016-12-05 10:07:00,0,-2.4,-2.7,98.0,0,0,5.4,1025.9,0,"[7, 7]"
2646,2016-12-05 10:14:00,0,-2.4,-2.7,98.0,0,0,5.4,1025.9,0,[7]
2647,2016-12-05 10:40:00,0,-2.4,-2.7,98.0,0,0,5.4,1025.9,0,"[7, 7, 6]"
2648,2016-12-05 10:41:00,0,-2.4,-2.7,98.0,0,0,5.4,1025.9,0,[7]
2649,2016-12-05 10:42:00,0,-2.4,-2.7,98.0,0,0,5.4,1025.9,0,"[7, 6]"
2650,2016-12-05 10:52:00,0,-2.4,-2.7,98.0,0,0,5.4,1025.9,0,"[7, 30]"
2651,2016-12-05 10:56:00,0,-2.4,-2.7,98.0,0,0,5.4,1025.9,0,"[34, 1, 7, 8, 1]"
2652,2016-12-05 10:58:00,0,-2.4,-2.7,98.0,0,0,5.4,1025.9,0,[4]
2653,2016-12-05 11:04:00,0,-0.3,-0.4,99.0,0,0,7.6,1026.1,0,"[7, 7, 9]"
2654,2016-12-05 11:09:00,0,-0.3,-0.4,99.0,0,0,7.6,1026.1,0,"[5, 7, 8]"
2655,2016-12-05 12:14:00,0,1.6,1.0,96.0,0,0,5.4,1025.7,0,[14]
2656,2016-12-05 12:26:00,0,1.6,1.0,96.0,0,0,5.4,1025.7,0,[7]
2657,2016-12-05 12:33:00,0,1.6,1.0,96.0,0,0,5.4,1025.7,0,[7]
2659,2016-12-05 12:51:00,0,1.6,1.0,96.0,0,0,5.4,1025.7,0,"[1, 8]"
2660,2016-12-05 12:56:00,0,1.6,1.0,96.0,0,0,5.4,1025.7,0,"[16, 30]"
2661,2016-12-05 12:58:00,0,1.6,1.0,96.0,0,0,5.4,1025.7,0,"[7, 7, 31]"
2662,2016-12-05 13:11:00,0,2.1,1.2,94.0,0,0,1.8,1025.5,0,"[7, 30]"
2663,2016-12-05 13:30:00,0,2.1,1.2,94.0,0,0,1.8,1025.5,0,[1]
2664,2016-12-05 13:31:00,0,2.1,1.2,94.0,0,0,1.8,1025.5,0,[1]
2665,2016-12-05 13:40:00,0,2.1,1.2,94.0,0,0,1.8,1025.5,0,"[1, 10, 9]"
2666,2016-12-05 13:46:00,0,2.1,1.2,94.0,0,0,1.8,1025.5,0,"[7, 6]"
2667,2016-12-05 13:50:00,0,2.1,1.2,94.0,0,0,1.8,1025.5,0,"[24, 10]"
2668,2016-12-05 13:52:00,0,2.1,1.2,94.0,0,0,1.8,1025.5,0,"[5, 7]"
2669,2016-12-05 14:04:00,0,2.0,1.3,95.0,0,0,3.6,1025.1,0,"[20, 27]"
2670,2016-12-05 14:12:00,0,2.0,1.3,95.0,0,0,3.6,1025.1,0,"[7, 7, 6, 30]"
2671,2016-12-05 14:15:00,0,2.0,1.3,95.0,0,0,3.6,1025.1,0,[31]
2672,2016-12-05 14:30:00,0,2.0,1.3,95.0,0,0,3.6,1025.1,0,[31]
2673,2016-12-05 14:39:00,0,2.0,1.3,95.0,0,0,3.6,1025.1,0,"[30, 7]"
2674,2016-12-05 14:43:00,0,2.0,1.3,95.0,0,0,3.6,1025.1,0,"[3, 7, 6, 30]"
2675,2016-12-05 14:48:00,0,2.0,1.3,95.0,0,0,3.6,1025.1,0,[6]
2676,2016-12-05 15:00:00,0,1.0,-0.2,92.0,0,0,3.6,1025.1,0,"[7, 10, 1]"
2677,2016-12-05 15:01:00,0,1.0,-0.2,92.0,0,0,3.6,1025.1,0,[7]
2678,2016-12-05 15:13:00,0,1.0,-0.2,92.0,0,0,3.6,1025.1,0,"[1, 9, 5, 10]"
2679,2016-12-05 15:27:00,0,1.0,-0.2,92.0,0,0,3.6,1025.1,0,[7]
2680,2016-12-05 15:45:00,0,1.0,-0.2,92.0,0,0,3.6,1025.1,0,"[7, 1, 7]"
2681,2016-12-05 16:23:00,0,-0.3,-0.6,98.0,0,0,5.4,1025.0,0,"[31, 31, 7, 30, 30, 1]"
2682,2016-12-05 16:53:00,0,-0.3,-0.6,98.0,0,0,5.4,1025.0,0,"[7, 7, 1, 5, 9, 7]"
2683,2016-12-06 08:11:00,0,0.1,0.1,100.0,0,0,3.6,1023.6,0,"[7, 5]"
2684,2016-12-06 08:26:00,0,0.1,0.1,100.0,0,0,3.6,1023.6,0,[14]
2685,2016-12-06 08:58:00,0,0.1,0.1,100.0,0,0,3.6,1023.6,0,[7]
2686,2016-12-06 09:20:00,0,0.1,0.1,100.0,0,0,3.6,1023.5,0,[27]
2687,2016-12-06 09:26:00,0,0.1,0.1,100.0,0,0,3.6,1023.5,0,"[7, 1]"
2688,2016-12-06 09:27:00,0,0.1,0.1,100.0,0,0,3.6,1023.5,0,"[8, 1]"
2689,2016-12-06 09:48:00,0,0.1,0.1,100.0,0,0,3.6,1023.5,0,[7]
2690,2016-12-06 09:50:00,0,0.1,0.1,100.0,0,0,3.6,1023.5,0,"[3, 31, 1, 6]"
2691,2016-12-06 09:51:00,0,0.1,0.1,100.0,0,0,3.6,1023.5,0,[7]
2692,2016-12-06 09:51:00,0,0.1,0.1,100.0,0,0,3.6,1023.5,0,[1]
2693,2016-12-06 09:52:00,0,0.1,0.1,100.0,0,0,3.6,1023.5,0,"[7, 7]"
2694,2016-12-06 09:53:00,0,0.1,0.1,100.0,0,0,3.6,1023.5,0,"[7, 7, 9]"
2695,2016-12-06 09:54:00,0,0.1,0.1,100.0,0,0,3.6,1023.5,0,[7]
2696,2016-12-06 10:15:00,0,0.4,0.4,100.0,0,0,1.8,1023.5,0,"[8, 9, 1]"
2697,2016-12-06 10:18:00,0,0.4,0.4,100.0,0,0,1.8,1023.5,0,"[6, 7, 7]"
2698,2016-12-06 10:25:00,0,0.4,0.4,100.0,0,0,1.8,1023.5,0,[1]
2699,2016-12-06 10:28:00,0,0.4,0.4,100.0,0,0,1.8,1023.5,0,[1]
2700,2016-12-06 10:30:00,0,0.4,0.4,100.0,0,0,1.8,1023.5,0,"[1, 7]"
2701,2016-12-06 10:45:00,0,0.4,0.4,100.0,0,0,1.8,1023.5,0,"[1, 10]"
2702,2016-12-06 10:49:00,0,0.4,0.4,100.0,0,0,1.8,1023.5,0,"[1, 5, 6]"
2703,2016-12-06 10:52:00,0,0.4,0.4,100.0,0,0,1.8,1023.5,0,"[10, 7]"
2704,2016-12-06 10:54:00,0,0.4,0.4,100.0,0,0,1.8,1023.5,0,"[9, 8, 1]"
2705,2016-12-06 10:55:00,0,0.4,0.4,100.0,0,0,1.8,1023.5,0,"[7, 31]"
2706,2016-12-06 10:57:00,0,0.4,0.4,100.0,0,0,1.8,1023.5,0,[60]
2707,2016-12-06 10:59:00,0,0.4,0.4,100.0,0,0,1.8,1023.5,0,[7]
2708,2016-12-06 11:03:00,0,1.0,1.0,100.0,0,0,1.8,1023.4,0,[10]
2709,2016-12-06 11:07:00,0,1.0,1.0,100.0,0,0,1.8,1023.4,0,"[3, 9]"
2710,2016-12-06 11:07:00,0,1.0,1.0,100.0,0,0,1.8,1023.4,0,"[7, 8]"
2711,2016-12-06 11:08:00,0,1.0,1.0,100.0,0,0,1.8,1023.4,0,[7]
2712,2016-12-06 11:21:00,0,1.0,1.0,100.0,0,0,1.8,1023.4,0,"[24, 1]"
2713,2016-12-06 11:23:00,0,1.0,1.0,100.0,0,0,1.8,1023.4,0,"[24, 7]"
2714,2016-12-06 11:45:00,0,1.0,1.0,100.0,0,0,1.8,1023.4,0,"[7, 3, 8]"
2715,2016-12-06 12:02:00,0,1.6,1.5,99.0,0,0,7.6,1023.1,0,[10]
2716,2016-12-06 12:07:00,0,1.6,1.5,99.0,0,0,7.6,1023.1,0,[1]
2717,2016-12-06 12:11:00,0,1.6,1.5,99.0,0,0,7.6,1023.1,0,[10]
2718,2016-12-06 12:24:00,0,1.6,1.5,99.0,0,0,7.6,1023.1,0,"[1, 14]"
2719,2016-12-06 12:24:00,0,1.6,1.5,99.0,0,0,7.6,1023.1,0,[7]
2720,2016-12-06 12:35:00,0,1.6,1.5,99.0,0,0,7.6,1023.1,0,[1]
2721,2016-12-06 12:39:00,0,1.6,1.5,99.0,0,0,7.6,1023.1,0,[1]
2722,2016-12-06 12:44:00,0,1.6,1.5,99.0,0,0,7.6,1023.1,0,"[1, 5]"
2723,2016-12-06 12:47:00,0,1.6,1.5,99.0,0,0,7.6,1023.1,0,"[7, 1]"
2724,2016-12-06 12:50:00,0,1.6,1.5,99.0,0,0,7.6,1023.1,0,"[5, 7]"
2725,2016-12-06 13:02:00,0,2.1,2.0,99.0,0,0,3.6,1022.4,0,[14]
2726,2016-12-06 13:12:00,0,2.1,2.0,99.0,0,0,3.6,1022.4,0,[1]
2727,2016-12-06 13:14:00,0,2.1,2.0,99.0,0,0,3.6,1022.4,0,[7]
2728,2016-12-06 13:16:00,0,2.1,2.0,99.0,0,0,3.6,1022.4,0,"[7, 10, 30, 6]"
2729,2016-12-06 13:22:00,0,2.1,2.0,99.0,0,0,3.6,1022.4,0,"[7, 1, 24]"
2730,2016-12-06 13:36:00,0,2.1,2.0,99.0,0,0,3.6,1022.4,0,[1]
2731,2016-12-06 14:01:00,0,2.6,2.5,99.0,0,0,3.6,1021.9,0,[10]
2732,2016-12-06 14:02:00,0,2.6,2.5,99.0,0,0,3.6,1021.9,0,"[10, 7]"
2733,2016-12-06 14:10:00,0,2.6,2.5,99.0,0,0,3.6,1021.9,0,[7]
2734,2016-12-06 14:29:00,0,2.6,2.5,99.0,0,0,3.6,1021.9,0,"[30, 10, 31]"
2735,2016-12-06 15:09:00,0,3.0,2.9,99.0,0,0,1.8,1021.2,0,"[7, 13, 31, 24, 30]"
2736,2016-12-06 15:29:00,0,3.0,2.9,99.0,0,0,1.8,1021.2,0,"[7, 1]"
2737,2016-12-06 15:30:00,0,3.0,2.9,99.0,0,0,1.8,1021.2,0,[7]
2738,2016-12-06 15:44:00,0,3.0,2.9,99.0,0,0,1.8,1021.2,0,"[10, 24]"
2739,2016-12-06 15:49:00,0,3.0,2.9,99.0,0,0,1.8,1021.2,0,[1]
2740,2016-12-06 15:53:00,0,3.0,2.9,99.0,0,0,1.8,1021.2,0,[5]
2741,2016-12-06 16:01:00,0,2.5,2.4,99.0,0,0,5.4,1021.1,0,"[7, 16]"
2742,2016-12-06 16:22:00,0,2.5,2.4,99.0,0,0,5.4,1021.1,0,"[7, 6, 13, 16]"
2743,2016-12-06 16:24:00,0,2.5,2.4,99.0,0,0,5.4,1021.1,0,[1]
2744,2016-12-07 08:38:00,0,12.3,10.4,88.0,0,0,37.1,1011.8,0,[1]
2745,2016-12-07 09:02:00,0,12.2,10.4,89.0,0,0,40.7,1011.7,0,[1]
2746,2016-12-07 09:15:00,0,12.2,10.4,89.0,0,0,40.7,1011.7,0,"[1, 3, 16, 60]"
2747,2016-12-07 09:21:00,0,12.2,10.4,89.0,0,0,40.7,1011.7,0,"[7, 24, 1]"
2748,2016-12-07 09:25:00,0,12.2,10.4,89.0,0,0,40.7,1011.7,0,"[7, 60]"
2749,2016-12-07 09:26:00,0,12.2,10.4,89.0,0,0,40.7,1011.7,0,"[7, 60]"
2750,2016-12-07 09:27:00,0,12.2,10.4,89.0,0,0,40.7,1011.7,0,[10]
2751,2016-12-07 09:29:00,0,12.2,10.4,89.0,0,0,40.7,1011.7,0,"[10, 60, 5]"
2752,2016-12-07 10:11:00,0,12.9,11.0,88.0,0,0,18.4,1012.1,0,[14]
2753,2016-12-07 10:28:00,0,12.9,11.0,88.0,0,0,18.4,1012.1,0,"[1, 24]"
2754,2016-12-07 10:58:00,0,12.9,11.0,88.0,0,0,18.4,1012.1,0,[1]
2755,2016-12-07 11:00:00,0,13.3,11.4,88.0,0,0,38.9,1011.2,0,"[7, 7]"
2756,2016-12-07 11:01:00,0,13.3,11.4,88.0,0,0,38.9,1011.2,0,"[10, 31]"
2757,2016-12-07 11:02:00,0,13.3,11.4,88.0,0,0,38.9,1011.2,0,[1]
2758,2016-12-07 11:03:00,0,13.3,11.4,88.0,0,0,38.9,1011.2,0,[7]
2759,2016-12-07 11:13:00,0,13.3,11.4,88.0,0,0,38.9,1011.2,0,"[16, 7, 10]"
2760,2016-12-07 11:28:00,0,13.3,11.4,88.0,0,0,38.9,1011.2,0,"[7, 9]"
2761,2016-12-07 11:41:00,0,13.3,11.4,88.0,0,0,38.9,1011.2,0,[1]
2762,2016-12-07 11:42:00,0,13.3,11.4,88.0,0,0,38.9,1011.2,0,"[9, 7]"
2763,2016-12-07 12:03:00,0,13.7,11.4,86.0,0,0,22.3,1010.8,0,"[24, 10]"
2764,2016-12-07 12:07:00,0,13.7,11.4,86.0,0,0,22.3,1010.8,0,"[1, 7]"
2765,2016-12-07 12:08:00,0,13.7,11.4,86.0,0,0,22.3,1010.8,0,[14]
2766,2016-12-07 12:13:00,0,13.7,11.4,86.0,0,0,22.3,1010.8,0,[1]
2767,2016-12-07 12:21:00,0,13.7,11.4,86.0,0,0,22.3,1010.8,0,"[14, 62]"
2768,2016-12-07 12:29:00,0,13.7,11.4,86.0,0,0,22.3,1010.8,0,[1]
2769,2016-12-07 12:35:00,0,13.7,11.4,86.0,0,0,22.3,1010.8,0,[3]
2770,2016-12-07 12:47:00,0,13.7,11.4,86.0,0,0,22.3,1010.8,0,"[7, 7, 3, 30]"
2771,2016-12-07 12:56:00,0,13.7,11.4,86.0,0,0,22.3,1010.8,0,[30]
2772,2016-12-07 12:57:00,0,13.7,11.4,86.0,0,0,22.3,1010.8,0,"[7, 45]"
2773,2016-12-07 12:59:00,0,13.7,11.4,86.0,0,0,22.3,1010.8,0,[4]
2774,2016-12-07 13:08:00,0,13.9,11.2,84.0,0,0,40.7,1009.7,0,[1]
2775,2016-12-07 13:23:00,0,13.9,11.2,84.0,0,0,40.7,1009.7,0,[1]
2776,2016-12-07 13:35:00,0,13.9,11.2,84.0,0,0,40.7,1009.7,0,"[30, 7, 13]"
2777,2016-12-07 13:48:00,0,13.9,11.2,84.0,0,0,40.7,1009.7,0,[1]
2778,2016-12-07 14:01:00,0,13.7,11.2,85.0,0,0,33.5,1009.2,0,"[27, 27, 5]"
2780,2016-12-07 14:23:00,0,13.7,11.2,85.0,0,0,33.5,1009.2,0,"[1, 1]"
2781,2016-12-07 14:31:00,0,13.7,11.2,85.0,0,0,33.5,1009.2,0,"[7, 7, 30]"
2782,2016-12-07 14:45:00,0,13.7,11.2,85.0,0,0,33.5,1009.2,0,"[1, 7]"
2783,2016-12-07 14:47:00,0,13.7,11.2,85.0,0,0,33.5,1009.2,0,"[10, 7]"
2785,2016-12-07 15:16:00,0,13.4,12.0,91.0,0,0,18.4,1009.3,0,"[10, 7]"
2786,2016-12-07 16:00:00,0,14.3,12.2,87.0,0,0,40.7,1008.9,0,[3]
2787,2016-12-07 16:25:00,0,14.3,12.2,87.0,0,0,40.7,1008.9,0,"[7, 7, 31]"
2788,2016-12-07 17:04:00,0,14.8,11.9,83.0,0,0,40.7,1008.9,0,"[15, 4, 24, 7]"
2789,2016-12-08 08:26:00,0,9.3,7.6,89.0,0,0,9.4,1016.4,0,[24]
2790,2016-12-08 08:46:00,0,9.3,7.6,89.0,0,0,9.4,1016.4,0,"[7, 1]"
2791,2016-12-08 09:03:00,0,9.0,7.8,92.0,0,0,11.2,1016.6,0,"[8, 7]"
2792,2016-12-08 09:04:00,0,9.0,7.8,92.0,0,0,11.2,1016.6,0,"[7, 8]"
2793,2016-12-08 09:14:00,0,9.0,7.8,92.0,0,0,11.2,1016.6,0,"[7, 8]"
2794,2016-12-08 09:18:00,0,9.0,7.8,92.0,0,0,11.2,1016.6,0,"[45, 1]"
2795,2016-12-08 09:26:00,0,9.0,7.8,92.0,0,0,11.2,1016.6,0,[7]
2796,2016-12-08 09:28:00,0,9.0,7.8,92.0,0,0,11.2,1016.6,0,[7]
2797,2016-12-08 09:32:00,0,9.0,7.8,92.0,0,0,11.2,1016.6,0,"[7, 60, 63, 13, 7]"
2798,2016-12-08 09:33:00,0,9.0,7.8,92.0,0,0,11.2,1016.6,0,"[9, 1]"
2799,2016-12-08 09:44:00,0,9.0,7.8,92.0,0,0,11.2,1016.6,0,"[7, 24]"
2800,2016-12-08 10:09:00,0,10.2,8.6,90.0,0,0,14.8,1016.2,0,"[7, 8]"
2801,2016-12-08 10:16:00,0,10.2,8.6,90.0,0,0,14.8,1016.2,0,[7]
2802,2016-12-08 10:40:00,0,10.2,8.6,90.0,0,0,14.8,1016.2,0,[7]
2803,2016-12-08 10:53:00,0,10.2,8.6,90.0,0,0,14.8,1016.2,0,"[1, 24, 5]"
2804,2016-12-08 10:55:00,0,10.2,8.6,90.0,0,0,14.8,1016.2,0,"[7, 10, 1, 24]"
2805,2016-12-08 11:02:00,0,10.2,8.5,89.0,0,0,14.8,1016.7,0,"[60, 16]"
2806,2016-12-08 11:03:00,0,10.2,8.5,89.0,0,0,14.8,1016.7,0,[1]
2807,2016-12-08 11:04:00,0,10.2,8.5,89.0,0,0,14.8,1016.7,0,"[8, 8]"
2808,2016-12-08 11:26:00,0,10.2,8.5,89.0,0,0,14.8,1016.7,0,[7]
2809,2016-12-08 11:27:00,0,10.2,8.5,89.0,0,0,14.8,1016.7,0,[45]
2810,2016-12-08 11:35:00,0,10.2,8.5,89.0,0,0,14.8,1016.7,0,[10]
2811,2016-12-08 11:36:00,0,10.2,8.5,89.0,0,0,14.8,1016.7,0,[1]
2812,2016-12-08 11:39:00,0,10.2,8.5,89.0,0,0,14.8,1016.7,0,[14]
2813,2016-12-08 11:51:00,0,10.2,8.5,89.0,0,0,14.8,1016.7,0,"[7, 24]"
2814,2016-12-08 11:53:00,0,10.2,8.5,89.0,0,0,14.8,1016.7,0,"[7, 30]"
2815,2016-12-08 12:19:00,0,10.1,8.4,89.0,0,0,20.5,1016.9,0,[10]
2816,2016-12-08 12:45:00,0,10.1,8.4,89.0,0,0,20.5,1016.9,0,"[20, 10]"
2817,2016-12-08 13:03:00,0,10.9,8.6,86.0,0,0,20.5,1016.8,0,[7]
2818,2016-12-08 13:04:00,0,10.9,8.6,86.0,0,0,20.5,1016.8,0,[7]
2819,2016-12-08 13:41:00,0,10.9,8.6,86.0,0,0,20.5,1016.8,0,"[10, 24]"
2820,2016-12-08 13:42:00,0,10.9,8.6,86.0,0,0,20.5,1016.8,0,[14]
2821,2016-12-08 13:53:00,0,10.9,8.6,86.0,0,0,20.5,1016.8,0,[7]
2822,2016-12-08 14:20:00,0,10.6,8.5,87.0,0,0,22.3,1017.3,0,[7]
2823,2016-12-08 14:34:00,0,10.6,8.5,87.0,0,0,22.3,1017.3,0,[1]
2824,2016-12-08 15:11:00,0,8.6,7.1,90.0,0,0,9.4,1017.4,0,"[7, 24]"
2825,2016-12-08 15:17:00,0,8.6,7.1,90.0,0,0,9.4,1017.4,0,[24]
2826,2016-12-08 15:40:00,0,8.6,7.1,90.0,0,0,9.4,1017.4,0,"[31, 9, 33]"
2827,2016-12-08 15:41:00,0,8.6,7.1,90.0,0,0,9.4,1017.4,0,[1]
2828,2016-12-08 16:54:00,0,8.3,7.2,93.0,0,0,16.6,1017.2,0,[1]
2829,2016-12-09 09:03:00,0,7.9,7.9,100.0,0,0,5.4,1013.1,0,"[1, 4]"
2830,2016-12-09 09:05:00,0,7.9,7.9,100.0,0,0,5.4,1013.1,0,"[10, 30]"
2831,2016-12-09 09:13:00,0,7.9,7.9,100.0,0,0,5.4,1013.1,0,"[7, 9, 16, 27]"
2832,2016-12-09 09:15:00,0,7.9,7.9,100.0,0,0,5.4,1013.1,0,"[60, 7, 1]"
2833,2016-12-09 09:17:00,0,7.9,7.9,100.0,0,0,5.4,1013.1,0,"[1, 7, 60]"
2834,2016-12-09 09:19:00,0,7.9,7.9,100.0,0,0,5.4,1013.1,0,"[1, 7, 9]"
2835,2016-12-09 09:31:00,0,7.9,7.9,100.0,0,0,5.4,1013.1,0,[7]
2836,2016-12-09 09:31:00,0,7.9,7.9,100.0,0,0,5.4,1013.1,0,"[1, 60]"
2837,2016-12-09 09:42:00,0,7.9,7.9,100.0,0,0,5.4,1013.1,0,[1]
2838,2016-12-09 09:58:00,0,7.9,7.9,100.0,0,0,5.4,1013.1,0,"[7, 7, 9, 24]"
2839,2016-12-09 10:11:00,0,11.3,10.5,95.0,0,0,7.6,1013.2,0,[10]
2840,2016-12-09 10:16:00,0,11.3,10.5,95.0,0,0,7.6,1013.2,0,[10]
2841,2016-12-09 10:17:00,0,11.3,10.5,95.0,0,0,7.6,1013.2,0,"[7, 9]"
2842,2016-12-09 10:18:00,0,11.3,10.5,95.0,0,0,7.6,1013.2,0,[1]
2843,2016-12-09 10:20:00,0,11.3,10.5,95.0,0,0,7.6,1013.2,0,"[1, 7]"
2844,2016-12-09 10:36:00,0,11.3,10.5,95.0,0,0,7.6,1013.2,0,[1]
2845,2016-12-09 10:40:00,0,11.3,10.5,95.0,0,0,7.6,1013.2,0,"[1, 33]"
2846,2016-12-09 10:43:00,0,11.3,10.5,95.0,0,0,7.6,1013.2,0,[7]
2847,2016-12-09 10:45:00,0,11.3,10.5,95.0,0,0,7.6,1013.2,0,"[10, 56]"
2848,2016-12-09 10:56:00,0,11.3,10.5,95.0,0,0,7.6,1013.2,0,[15]
2849,2016-12-09 10:58:00,0,11.3,10.5,95.0,0,0,7.6,1013.2,0,"[31, 7]"
2850,2016-12-09 10:59:00,0,11.3,10.5,95.0,0,0,7.6,1013.2,0,[1]
2851,2016-12-09 11:02:00,0,11.8,10.9,94.0,0,0,13.0,1013.2,0,"[7, 31]"
2852,2016-12-09 11:03:00,0,11.8,10.9,94.0,0,0,13.0,1013.2,0,"[33, 7]"
2853,2016-12-09 11:07:00,0,11.8,10.9,94.0,0,0,13.0,1013.2,0,[1]
2854,2016-12-09 11:15:00,0,11.8,10.9,94.0,0,0,13.0,1013.2,0,"[4, 15]"
2855,2016-12-09 11:18:00,0,11.8,10.9,94.0,0,0,13.0,1013.2,0,[10]
2856,2016-12-09 11:24:00,0,11.8,10.9,94.0,0,0,13.0,1013.2,0,[7]
2857,2016-12-09 11:32:00,0,11.8,10.9,94.0,0,0,13.0,1013.2,0,[7]
2858,2016-12-09 11:46:00,0,11.8,10.9,94.0,0,0,13.0,1013.2,0,[1]
2859,2016-12-09 11:48:00,0,11.8,10.9,94.0,0,0,13.0,1013.2,0,[7]
2860,2016-12-09 12:06:00,0,12.3,11.0,92.0,0,0,14.8,1013.1,0,[7]
2861,2016-12-09 12:07:00,0,12.3,11.0,92.0,0,0,14.8,1013.1,0,"[9, 24]"
2862,2016-12-09 12:10:00,0,12.3,11.0,92.0,0,0,14.8,1013.1,0,"[7, 24]"
2863,2016-12-09 12:16:00,0,12.3,11.0,92.0,0,0,14.8,1013.1,0,"[7, 7]"
2865,2016-12-09 12:30:00,0,12.3,11.0,92.0,0,0,14.8,1013.1,0,"[56, 10, 1, 33, 15, 15]"
2866,2016-12-09 12:45:00,0,12.3,11.0,92.0,0,0,14.8,1013.1,0,"[61, 10]"
2867,2016-12-09 12:52:00,0,12.3,11.0,92.0,0,0,14.8,1013.1,0,[1]
2868,2016-12-09 12:56:00,0,12.3,11.0,92.0,0,0,14.8,1013.1,0,"[30, 1, 13, 7, 16]"
2869,2016-12-09 13:00:00,0,12.7,10.9,89.0,0,0,18.4,1012.6,0,"[1, 1, 2]"
2870,2016-12-09 13:42:00,0,12.7,10.9,89.0,0,0,18.4,1012.6,0,[30]
2871,2016-12-09 13:43:00,0,12.7,10.9,89.0,0,0,18.4,1012.6,0,"[7, 33]"
2872,2016-12-09 13:48:00,0,12.7,10.9,89.0,0,0,18.4,1012.6,0,"[20, 33, 1]"
2873,2016-12-09 13:50:00,0,12.7,10.9,89.0,0,0,18.4,1012.6,0,"[10, 20]"
2874,2016-12-09 13:52:00,0,12.7,10.9,89.0,0,0,18.4,1012.6,0,"[7, 33]"
2875,2016-12-09 14:19:00,0,12.9,10.4,85.0,0,0,16.6,1012.7,0,"[7, 14]"
2876,2016-12-09 14:36:00,0,12.9,10.4,85.0,0,0,16.6,1012.7,0,"[7, 61]"
2877,2016-12-09 14:49:00,0,12.9,10.4,85.0,0,0,16.6,1012.7,0,"[61, 62, 31, 31]"
2878,2016-12-09 15:04:00,0,12.8,10.2,84.0,0,0,29.5,1011.9,0,[2]
2879,2016-12-09 15:25:00,0,12.8,10.2,84.0,0,0,29.5,1011.9,0,[24]
2880,2016-12-09 15:26:00,0,12.8,10.2,84.0,0,0,29.5,1011.9,0,[1]
2881,2016-12-09 15:38:00,0,12.8,10.2,84.0,0,0,29.5,1011.9,0,[1]
2882,2016-12-09 15:43:00,0,12.8,10.2,84.0,0,0,29.5,1011.9,0,"[1, 10]"
2884,2016-12-09 15:54:00,0,12.8,10.2,84.0,0,0,29.5,1011.9,0,"[33, 13]"
2885,2016-12-09 15:59:00,0,12.8,10.2,84.0,0,0,29.5,1011.9,0,[14]
2886,2016-12-09 16:03:00,0,12.2,9.8,85.0,0,0,29.5,1011.8,0,[7]
2887,2016-12-09 16:16:00,0,12.2,9.8,85.0,0,0,29.5,1011.8,0,"[30, 61, 1, 7]"
2888,2016-12-09 16:18:00,0,12.2,9.8,85.0,0,0,29.5,1011.8,0,"[7, 3, 10, 31, 30]"
