,transaction_id,date_time,weekday_weekend,temp,dwpt,rhum,prcp,snow,wspd,pres,is_holiday,item_id
2110,2158,2016-11-27 09:28:00,1,1.8,0.3,90.0,0,0,3.6,1030.2,0,"[7, 56, 1]"
2111,2159,2016-11-27 09:54:00,1,1.8,0.3,90.0,0,0,3.6,1030.2,0,[7]
2112,2160,2016-11-27 09:58:00,1,1.8,0.3,90.0,0,0,3.6,1030.2,0,"[7, 52, 16]"
2113,2161,2016-11-27 09:59:00,1,1.8,0.3,90.0,0,0,3.6,1030.2,0,[9]
2114,2162,2016-11-27 10:03:00,1,4.1,2.0,86.0,0,0,7.6,1030.4,0,"[7, 10, 16, 23, 52, 6, 16, 58]"
2115,2163,2016-11-27 10:05:00,1,4.1,2.0,86.0,0,0,7.6,1030.4,0,"[24, 8]"
2116,2164,2016-11-27 10:08:00,1,4.1,2.0,86.0,0,0,7.6,1030.4,0,"[7, 33]"
2117,2165,2016-11-27 10:10:00,1,4.1,2.0,86.0,0,0,7.6,1030.4,0,"[16, 52]"
2118,2166,2016-11-27 10:23:00,1,4.1,2.0,86.0,0,0,7.6,1030.4,0,[7]
2119,2167,2016-11-27 10:27:00,1,4.1,2.0,86.0,0,0,7.6,1030.4,0,"[7, 58]"
2120,2168,2016-11-27 10:34:00,1,4.1,2.0,86.0,0,0,7.6,1030.4,0,"[1, 10, 8]"
2121,2169,2016-11-27 10:48:00,1,4.1,2.0,86.0,0,0,7.6,1030.4,0,"[1, 7, 1, 3]"
2122,2170,2016-11-27 10:51:00,1,4.1,2.0,86.0,0,0,7.6,1030.4,0,"[8, 7, 3]"
2123,2171,2016-11-27 10:53:00,1,4.1,2.0,86.0,0,0,7.6,1030.4,0,"[1, 1, 7]"
2124,2172,2016-11-27 10:55:00,1,4.1,2.0,86.0,0,0,7.6,1030.4,0,"[31, 8]"
2125,2173,2016-11-27 10:59:00,1,4.1,2.0,86.0,0,0,7.6,1030.4,0,[1]
2126,2174,2016-11-27 11:02:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,"[7, 3, 6]"
2127,2175,2016-11-27 11:08:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,"[1, 7, 7, 23, 8]"
2128,2176,2016-11-27 11:14:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,"[33, 3, 7]"
2129,2177,2016-11-27 11:17:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,"[11, 20]"
2130,2178,2016-11-27 11:17:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,[15]
2131,2179,2016-11-27 11:18:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,[1]
2132,2180,2016-11-27 11:20:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,[7]
2133,2181,2016-11-27 11:21:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,"[7, 40]"
2134,2182,2016-11-27 11:23:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,"[7, 10, 9]"
2135,2183,2016-11-27 11:25:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,"[9, 52, 10, 3, 6]"
2136,2184,2016-11-27 11:27:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,[7]
2137,2185,2016-11-27 11:28:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,"[7, 40]"
2138,2186,2016-11-27 11:30:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,"[7, 9, 7]"
2139,2187,2016-11-27 11:32:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,"[1, 3, 9]"
2140,2188,2016-11-27 11:36:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,[1]
2141,2189,2016-11-27 11:42:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,[1]
2142,2190,2016-11-27 11:49:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,"[6, 6, 33, 31, 3, 7, 7]"
2143,2191,2016-11-27 11:55:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,[8]
2144,2192,2016-11-27 11:59:00,1,5.7,2.0,77.0,0,0,5.4,1030.7,0,"[33, 7]"
2145,2193,2016-11-27 12:15:00,1,6.3,2.4,76.0,0,0,5.4,1030.7,0,[52]
2146,2194,2016-11-27 12:16:00,1,6.3,2.4,76.0,0,0,5.4,1030.7,0,"[7, 20]"
2147,2195,2016-11-27 12:21:00,1,6.3,2.4,76.0,0,0,5.4,1030.7,0,"[41, 20, 20, 10, 7]"
2148,2196,2016-11-27 12:30:00,1,6.3,2.4,76.0,0,0,5.4,1030.7,0,"[7, 7, 7, 31, 33]"
2149,2197,2016-11-27 12:35:00,1,6.3,2.4,76.0,0,0,5.4,1030.7,0,"[7, 7, 9, 20]"
2150,2198,2016-11-27 12:45:00,1,6.3,2.4,76.0,0,0,5.4,1030.7,0,"[7, 1, 14]"
2151,2199,2016-11-27 12:52:00,1,6.3,2.4,76.0,0,0,5.4,1030.7,0,[14]
2152,2200,2016-11-27 12:56:00,1,6.3,2.4,76.0,0,0,5.4,1030.7,0,"[7, 10, 24]"
2153,2201,2016-11-27 12:58:00,1,6.3,2.4,76.0,0,0,5.4,1030.7,0,"[20, 10]"
2154,2202,2016-11-27 13:15:00,1,6.4,2.7,77.0,0,0,5.4,1030.7,0,"[3, 7, 7]"
2155,2203,2016-11-27 13:16:00,1,6.4,2.7,77.0,0,0,5.4,1030.7,0,"[58, 24]"
2156,2204,2016-11-27 13:38:00,1,6.4,2.7,77.0,0,0,5.4,1030.7,0,"[7, 20]"
2157,2205,2016-11-27 13:44:00,1,6.4,2.7,77.0,0,0,5.4,1030.7,0,"[7, 6]"
2158,2206,2016-11-27 13:46:00,1,6.4,2.7,77.0,0,0,5.4,1030.7,0,"[24, 33]"
2159,2207,2016-11-27 14:00:00,1,6.7,2.6,75.0,0,0,5.4,1030.7,0,"[7, 7, 30, 58, 5, 41]"
2160,2208,2016-11-27 14:00:00,1,6.7,2.6,75.0,0,0,5.4,1030.7,0,[58]
2161,2209,2016-11-27 14:32:00,1,6.7,2.6,75.0,0,0,5.4,1030.7,0,[7]
2162,2210,2016-11-27 14:42:00,1,6.7,2.6,75.0,0,0,5.4,1030.7,0,"[7, 7, 9, 5]"
2163,2211,2016-11-27 14:45:00,1,6.7,2.6,75.0,0,0,5.4,1030.7,0,"[31, 24, 7, 7]"
2164,2212,2016-11-27 14:46:00,1,6.7,2.6,75.0,0,0,5.4,1030.7,0,[15]
2165,2213,2016-11-27 15:37:00,1,6.3,3.1,80.0,0,0,5.4,1030.7,0,[13]
2166,2214,2016-11-27 15:43:00,1,6.3,3.1,80.0,0,0,5.4,1030.7,0,"[33, 58, 1, 7]"
2167,2215,2016-11-27 15:51:00,1,6.3,3.1,80.0,0,0,5.4,1030.7,0,"[7, 10]"
2168,2216,2016-11-27 16:12:00,1,5.4,2.7,83.0,0,0,3.6,1031.0,0,[7]
2169,2217,2016-11-28 07:44:00,0,1.0,0.3,95.0,0,0,5.4,1032.9,0,"[7, 1]"
2170,2218,2016-11-28 07:49:00,0,1.0,0.3,95.0,0,0,5.4,1032.9,0,[8]
2171,2219,2016-11-28 08:14:00,0,2.0,1.6,97.0,0,0,7.6,1033.2,0,[1]
2172,2220,2016-11-28 08:38:00,0,2.0,1.6,97.0,0,0,7.6,1033.2,0,"[9, 7]"
2173,2221,2016-11-28 09:01:00,0,1.9,1.6,98.0,0,0,5.4,1033.6,0,[7]
2174,2222,2016-11-28 09:14:00,0,1.9,1.6,98.0,0,0,5.4,1033.6,0,"[17, 7]"
2175,2223,2016-11-28 09:45:00,0,1.9,1.6,98.0,0,0,5.4,1033.6,0,"[7, 8]"
2176,2224,2016-11-28 09:52:00,0,1.9,1.6,98.0,0,0,5.4,1033.6,0,[7]
2177,2225,2016-11-28 10:12:00,0,3.5,3.4,99.0,0,0,7.6,1033.6,0,"[7, 11]"
2178,2226,2016-11-28 10:20:00,0,3.5,3.4,99.0,0,0,7.6,1033.6,0,[1]
2179,2227,2016-11-28 10:35:00,0,3.5,3.4,99.0,0,0,7.6,1033.6,0,[7]
2180,2228,2016-11-28 10:48:00,0,3.5,3.4,99.0,0,0,7.6,1033.6,0,"[10, 7]"
2181,2229,2016-11-28 10:51:00,0,3.5,3.4,99.0,0,0,7.6,1033.6,0,"[7, 7, 9, 8]"
2182,2230,2016-11-28 11:10:00,0,4.1,3.2,94.0,0,0,1.8,1033.9,0,"[8, 7]"
2183,2231,2016-11-28 11:11:00,0,4.1,3.2,94.0,0,0,1.8,1033.9,0,"[7, 9]"
2184,2232,2016-11-28 11:30:00,0,4.1,3.2,94.0,0,0,1.8,1033.9,0,"[10, 7, 40]"
2185,2234,2016-11-28 11:46:00,0,4.1,3.2,94.0,0,0,1.8,1033.9,0,"[8, 1, 5, 7, 1]"
2186,2235,2016-11-28 12:05:00,0,4.9,3.4,90.0,0,0,1.8,1033.7,0,"[4, 30, 1, 23]"
2187,2236,2016-11-28 12:06:00,0,4.9,3.4,90.0,0,0,1.8,1033.7,0,"[1, 5]"
2188,2237,2016-11-28 12:26:00,0,4.9,3.4,90.0,0,0,1.8,1033.7,0,[1]
2189,2238,2016-11-28 12:56:00,0,4.9,3.4,90.0,0,0,1.8,1033.7,0,"[5, 7, 7]"
2190,2239,2016-11-28 13:10:00,0,5.1,3.8,91.0,0,0,5.4,1033.6,0,[30]
2191,2241,2016-11-28 13:27:00,0,5.1,3.8,91.0,0,0,5.4,1033.6,0,[3]
2192,2242,2016-11-28 13:31:00,0,5.1,3.8,91.0,0,0,5.4,1033.6,0,"[1, 7, 58, 59]"
2193,2243,2016-11-28 13:38:00,0,5.1,3.8,91.0,0,0,5.4,1033.6,0,[7]
2194,2244,2016-11-28 13:58:00,0,5.1,3.8,91.0,0,0,5.4,1033.6,0,"[7, 7, 59, 30]"
2195,2245,2016-11-28 14:05:00,0,5.2,3.7,90.0,0,0,3.6,1033.5,0,[10]
2196,2246,2016-11-28 14:09:00,0,5.2,3.7,90.0,0,0,3.6,1033.5,0,"[1, 7]"
2197,2248,2016-11-28 14:48:00,0,5.2,3.7,90.0,0,0,3.6,1033.5,0,[1]
2198,2249,2016-11-28 15:08:00,0,4.0,2.8,92.0,0,0,3.6,1033.3,0,[1]
2199,2250,2016-11-28 15:12:00,0,4.0,2.8,92.0,0,0,3.6,1033.3,0,[7]
2200,2251,2016-11-28 15:24:00,0,4.0,2.8,92.0,0,0,3.6,1033.3,0,"[7, 3, 8, 24]"
2201,2252,2016-11-28 15:27:00,0,4.0,2.8,92.0,0,0,3.6,1033.3,0,[1]
2202,2253,2016-11-28 15:28:00,0,4.0,2.8,92.0,0,0,3.6,1033.3,0,[1]
2203,2254,2016-11-28 15:58:00,0,4.0,2.8,92.0,0,0,3.6,1033.3,0,[1]
2204,2255,2016-11-28 16:03:00,0,3.3,2.4,94.0,0,0,1.8,1033.4,0,"[7, 7]"
2205,2256,2016-11-28 16:14:00,0,3.3,2.4,94.0,0,0,1.8,1033.4,0,"[1, 10, 59, 24]"
2206,2257,2016-11-28 16:19:00,0,3.3,2.4,94.0,0,0,1.8,1033.4,0,"[8, 9, 7, 10]"
2207,2258,2016-11-28 16:25:00,0,3.3,2.4,94.0,0,0,1.8,1033.4,0,[1]
2208,2259,2016-11-28 16:45:00,0,3.3,2.4,94.0,0,0,1.8,1033.4,0,"[10, 7, 53, 5, 17]"
2209,2260,2016-11-28 17:17:00,0,3.3,2.6,95.0,0,0,5.4,1033.1,0,[7]
2210,2261,2016-11-29 08:27:00,0,3.7,1.9,88.0,0,0,18.4,1030.4,0,"[8, 8]"
2211,2262,2016-11-29 08:58:00,0,3.7,1.9,88.0,0,0,18.4,1030.4,0,"[8, 1, 7]"
2212,2263,2016-11-29 09:09:00,0,2.6,1.4,92.0,0,0,18.4,1030.2,0,"[10, 40]"
2213,2264,2016-11-29 09:09:00,0,2.6,1.4,92.0,0,0,18.4,1030.2,0,[7]
2214,2265,2016-11-29 09:10:00,0,2.6,1.4,92.0,0,0,18.4,1030.2,0,"[7, 9]"
2215,2266,2016-11-29 09:11:00,0,2.6,1.4,92.0,0,0,18.4,1030.2,0,[1]
2216,2267,2016-11-29 09:13:00,0,2.6,1.4,92.0,0,0,18.4,1030.2,0,"[40, 7, 7]"
2217,2268,2016-11-29 09:19:00,0,2.6,1.4,92.0,0,0,18.4,1030.2,0,"[3, 8]"
2218,2269,2016-11-29 09:25:00,0,2.6,1.4,92.0,0,0,18.4,1030.2,0,[1]
2219,2270,2016-11-29 09:39:00,0,2.6,1.4,92.0,0,0,18.4,1030.2,0,"[7, 10]"
2220,2271,2016-11-29 09:41:00,0,2.6,1.4,92.0,0,0,18.4,1030.2,0,[1]
2221,2272,2016-11-29 09:42:00,0,2.6,1.4,92.0,0,0,18.4,1030.2,0,[27]
2222,2273,2016-11-29 10:18:00,0,3.8,1.7,86.0,0,0,25.9,1030.1,0,[1]
2223,2274,2016-11-29 10:19:00,0,3.8,1.7,86.0,0,0,25.9,1030.1,0,"[1, 1]"
2224,2275,2016-11-29 10:42:00,0,3.8,1.7,86.0,0,0,25.9,1030.1,0,"[7, 7, 9, 8]"
2225,2276,2016-11-29 10:43:00,0,3.8,1.7,86.0,0,0,25.9,1030.1,0,"[6, 7]"
2226,2277,2016-11-29 10:45:00,0,3.8,1.7,86.0,0,0,25.9,1030.1,0,"[7, 6]"
2227,2278,2016-11-29 10:48:00,0,3.8,1.7,86.0,0,0,25.9,1030.1,0,"[7, 1]"
2228,2279,2016-11-29 10:50:00,0,3.8,1.7,86.0,0,0,25.9,1030.1,0,[14]
2229,2280,2016-11-29 10:53:00,0,3.8,1.7,86.0,0,0,25.9,1030.1,0,"[6, 7]"
2230,2281,2016-11-29 10:59:00,0,3.8,1.7,86.0,0,0,25.9,1030.1,0,"[1, 7, 1]"
2231,2282,2016-11-29 11:02:00,0,5.6,2.1,78.0,0,0,29.5,1029.8,0,[7]
2232,2283,2016-11-29 11:03:00,0,5.6,2.1,78.0,0,0,29.5,1029.8,0,[7]
2233,2284,2016-11-29 11:26:00,0,5.6,2.1,78.0,0,0,29.5,1029.8,0,"[2, 14]"
2234,2285,2016-11-29 11:26:00,0,5.6,2.1,78.0,0,0,29.5,1029.8,0,[7]
2235,2286,2016-11-29 11:29:00,0,5.6,2.1,78.0,0,0,29.5,1029.8,0,[10]
2236,2287,2016-11-29 11:34:00,0,5.6,2.1,78.0,0,0,29.5,1029.8,0,"[7, 6]"
2237,2288,2016-11-29 11:39:00,0,5.6,2.1,78.0,0,0,29.5,1029.8,0,[1]
2238,2289,2016-11-29 11:41:00,0,5.6,2.1,78.0,0,0,29.5,1029.8,0,"[1, 2]"
2239,2290,2016-11-29 11:52:00,0,5.6,2.1,78.0,0,0,29.5,1029.8,0,[10]
2240,2291,2016-11-29 12:00:00,0,6.6,2.7,76.0,0,0,24.1,1029.2,0,"[9, 7]"
2241,2294,2016-11-29 12:21:00,0,6.6,2.7,76.0,0,0,24.1,1029.2,0,[10]
2242,2295,2016-11-29 12:22:00,0,6.6,2.7,76.0,0,0,24.1,1029.2,0,"[10, 30]"
2243,2296,2016-11-29 12:25:00,0,6.6,2.7,76.0,0,0,24.1,1029.2,0,"[7, 24]"
2244,2297,2016-11-29 12:27:00,0,6.6,2.7,76.0,0,0,24.1,1029.2,0,"[7, 24, 6]"
2245,2298,2016-11-29 12:29:00,0,6.6,2.7,76.0,0,0,24.1,1029.2,0,[5]
2246,2300,2016-11-29 12:41:00,0,6.6,2.7,76.0,0,0,24.1,1029.2,0,[10]
2247,2301,2016-11-29 13:00:00,0,7.3,3.2,75.0,0,0,25.9,1028.7,0,[30]
2248,2302,2016-11-29 13:06:00,0,7.3,3.2,75.0,0,0,25.9,1028.7,0,[14]
2249,2303,2016-11-29 13:39:00,0,7.3,3.2,75.0,0,0,25.9,1028.7,0,"[24, 30]"
2250,2304,2016-11-29 13:50:00,0,7.3,3.2,75.0,0,0,25.9,1028.7,0,"[7, 3, 24, 1]"
2251,2305,2016-11-29 14:00:00,0,6.7,3.5,80.0,0,0,16.6,1028.9,0,"[10, 10, 6]"
2252,2307,2016-11-29 15:13:00,0,6.4,4.1,85.0,0,0,24.1,1028.5,0,"[7, 10, 1, 15, 4]"
2253,2308,2016-11-29 15:33:00,0,6.4,4.1,85.0,0,0,24.1,1028.5,0,"[16, 10, 5]"
2254,2309,2016-11-29 15:34:00,0,6.4,4.1,85.0,0,0,24.1,1028.5,0,"[7, 1, 24]"
2255,2310,2016-11-29 15:44:00,0,6.4,4.1,85.0,0,0,24.1,1028.5,0,[27]
2256,2311,2016-11-29 15:45:00,0,6.4,4.1,85.0,0,0,24.1,1028.5,0,"[53, 8]"
2257,2312,2016-11-29 15:49:00,0,6.4,4.1,85.0,0,0,24.1,1028.5,0,[31]
2258,2313,2016-11-29 16:02:00,0,6.9,4.6,85.0,0,0,24.1,1028.5,0,"[53, 7]"
2259,2314,2016-11-29 17:24:00,0,5.1,3.6,90.0,0,0,18.4,1028.9,0,[1]
2260,2315,2016-11-30 08:09:00,0,5.4,2.6,82.0,0,0,20.5,1028.6,1,[1]
2261,2316,2016-11-30 08:29:00,0,5.4,2.6,82.0,0,0,20.5,1028.6,1,"[9, 1]"
2262,2317,2016-11-30 08:36:00,0,5.4,2.6,82.0,0,0,20.5,1028.6,1,"[24, 1]"
2263,2318,2016-11-30 08:36:00,0,5.4,2.6,82.0,0,0,20.5,1028.6,1,[1]
2264,2319,2016-11-30 09:47:00,0,5.4,2.4,81.0,0,0,14.8,1028.5,1,[14]
2265,2320,2016-11-30 10:19:00,0,6.7,3.0,77.0,0,0,24.1,1028.0,1,"[9, 8]"
2266,2321,2016-11-30 10:41:00,0,6.7,3.0,77.0,0,0,24.1,1028.0,1,"[40, 5, 7]"
2267,2322,2016-11-30 10:47:00,0,6.7,3.0,77.0,0,0,24.1,1028.0,1,"[7, 7]"
2268,2323,2016-11-30 10:53:00,0,6.7,3.0,77.0,0,0,24.1,1028.0,1,"[7, 10, 3]"
2269,2324,2016-11-30 11:04:00,0,7.5,3.2,74.0,0,0,22.3,1027.9,1,[23]
2270,2325,2016-11-30 11:05:00,0,7.5,3.2,74.0,0,0,22.3,1027.9,1,"[7, 40]"
2271,2326,2016-11-30 11:06:00,0,7.5,3.2,74.0,0,0,22.3,1027.9,1,[7]
2272,2327,2016-11-30 11:06:00,0,7.5,3.2,74.0,0,0,22.3,1027.9,1,[14]
2273,2328,2016-11-30 11:09:00,0,7.5,3.2,74.0,0,0,22.3,1027.9,1,"[10, 10]"
2274,2329,2016-11-30 11:14:00,0,7.5,3.2,74.0,0,0,22.3,1027.9,1,"[1, 9]"
2275,2330,2016-11-30 11:17:00,0,7.5,3.2,74.0,0,0,22.3,1027.9,1,"[8, 1]"
2276,2331,2016-11-30 11:18:00,0,7.5,3.2,74.0,0,0,22.3,1027.9,1,"[7, 8]"
2277,2332,2016-11-30 11:21:00,0,7.5,3.2,74.0,0,0,22.3,1027.9,1,"[7, 40]"
2278,2333,2016-11-30 11:21:00,0,7.5,3.2,74.0,0,0,22.3,1027.9,1,[7]
2279,2334,2016-11-30 11:29:00,0,7.5,3.2,74.0,0,0,22.3,1027.9,1,[1]
2280,2335,2016-11-30 11:37:00,0,7.5,3.2,74.0,0,0,22.3,1027.9,1,"[1, 5]"
2281,2337,2016-11-30 11:38:00,0,7.5,3.2,74.0,0,0,22.3,1027.9,1,[7]
2282,2338,2016-11-30 11:48:00,0,7.5,3.2,74.0,0,0,22.3,1027.9,1,[1]
2283,2339,2016-11-30 11:56:00,0,7.5,3.2,74.0,0,0,22.3,1027.9,1,"[40, 7, 15, 4]"
2284,2340,2016-11-30 12:08:00,0,7.8,3.5,74.0,0,0,25.9,1027.2,1,"[10, 3, 40, 7, 41]"
2285,2341,2016-11-30 12:12:00,0,7.8,3.5,74.0,0,0,25.9,1027.2,1,[7]
2286,2342,2016-11-30 12:17:00,0,7.8,3.5,74.0,0,0,25.9,1027.2,1,"[7, 24]"
2287,2343,2016-11-30 12:26:00,0,7.8,3.5,74.0,0,0,25.9,1027.2,1,"[1, 1, 52]"
2288,2344,2016-11-30 12:29:00,0,7.8,3.5,74.0,0,0,25.9,1027.2,1,"[6, 23]"
2289,2346,2016-11-30 12:41:00,0,7.8,3.5,74.0,0,0,25.9,1027.2,1,"[7, 7, 52, 5]"
2290,2347,2016-11-30 13:29:00,0,9.1,3.9,70.0,0,0,33.5,1026.7,1,"[7, 24, 1]"
2291,2348,2016-11-30 13:31:00,0,9.1,3.9,70.0,0,0,33.5,1026.7,1,"[1, 6, 5]"
2292,2350,2016-11-30 13:50:00,0,9.1,3.9,70.0,0,0,33.5,1026.7,1,[1]
2293,2351,2016-11-30 14:10:00,0,9.6,4.4,70.0,0,0,24.1,1026.2,1,[10]
2294,2352,2016-11-30 14:33:00,0,9.6,4.4,70.0,0,0,24.1,1026.2,1,"[3, 1, 31]"
2295,2353,2016-11-30 14:37:00,0,9.6,4.4,70.0,0,0,24.1,1026.2,1,[10]
2296,2354,2016-11-30 14:50:00,0,9.6,4.4,70.0,0,0,24.1,1026.2,1,[6]
2297,2355,2016-11-30 15:15:00,0,10.0,4.6,69.0,0,0,31.7,1025.8,1,"[30, 13, 1, 7, 31, 1]"
2298,2356,2016-11-30 15:16:00,0,10.0,4.6,69.0,0,0,31.7,1025.8,1,"[30, 31]"
2299,2357,2016-11-30 15:40:00,0,10.0,4.6,69.0,0,0,31.7,1025.8,1,[7]
2300,2358,2016-11-30 15:42:00,0,10.0,4.6,69.0,0,0,31.7,1025.8,1,"[7, 7, 6]"
2301,2359,2016-11-30 15:43:00,0,10.0,4.6,69.0,0,0,31.7,1025.8,1,"[7, 53]"
2302,2360,2016-11-30 15:46:00,0,10.0,4.6,69.0,0,0,31.7,1025.8,1,"[7, 1]"
2303,2361,2016-11-30 15:50:00,0,10.0,4.6,69.0,0,0,31.7,1025.8,1,"[3, 5, 3]"
2304,2362,2016-11-30 16:01:00,0,10.0,4.8,70.0,0,0,31.7,1025.9,1,[10]
2305,2363,2016-11-30 16:06:00,0,10.0,4.8,70.0,0,0,31.7,1025.9,1,"[1, 3]"
2306,2364,2016-11-30 16:32:00,0,10.0,4.8,70.0,0,0,31.7,1025.9,1,"[3, 15]"
2307,2365,2016-11-30 16:43:00,0,10.0,4.8,70.0,0,0,31.7,1025.9,1,[7]
2308,2366,2016-11-30 16:44:00,0,10.0,4.8,70.0,0,0,31.7,1025.9,1,"[7, 53]"
2309,2367,2016-11-30 16:48:00,0,10.0,4.8,70.0,0,0,31.7,1025.9,1,"[53, 1, 1]"
2310,2368,2016-12-01 08:41:00,0,9.4,3.8,68.0,0,0,14.8,1025.5,1,[1]
2311,2369,2016-12-01 09:09:00,0,8.9,3.9,71.0,0,0,16.6,1025.8,1,"[1, 8, 4]"
2312,2370,2016-12-01 09:10:00,0,8.9,3.9,71.0,0,0,16.6,1025.8,1,[3]
2313,2371,2016-12-01 09:47:00,0,8.9,3.9,71.0,0,0,16.6,1025.8,1,"[7, 3, 8, 1]"
2314,2372,2016-12-01 10:13:00,0,9.4,4.4,71.0,0,0,14.8,1025.9,1,"[8, 7]"
2315,2373,2016-12-01 10:40:00,0,9.4,4.4,71.0,0,0,14.8,1025.9,1,"[1, 10, 6, 8]"
2316,2374,2016-12-01 10:46:00,0,9.4,4.4,71.0,0,0,14.8,1025.9,1,"[1, 7, 7]"
2317,2375,2016-12-01 10:48:00,0,9.4,4.4,71.0,0,0,14.8,1025.9,1,"[7, 8]"
2318,2376,2016-12-01 10:49:00,0,9.4,4.4,71.0,0,0,14.8,1025.9,1,[10]
2319,2377,2016-12-01 10:53:00,0,9.4,4.4,71.0,0,0,14.8,1025.9,1,[10]
2320,2378,2016-12-01 10:54:00,0,9.4,4.4,71.0,0,0,14.8,1025.9,1,"[10, 56]"
2321,2379,2016-12-01 11:04:00,0,10.3,4.9,69.0,0,0,13.0,1026.0,1,[7]
2322,2380,2016-12-01 11:13:00,0,10.3,4.9,69.0,0,0,13.0,1026.0,1,[9]
2323,2381,2016-12-01 11:22:00,0,10.3,4.9,69.0,0,0,13.0,1026.0,1,[14]
2324,2382,2016-12-01 11:32:00,0,10.3,4.9,69.0,0,0,13.0,1026.0,1,[1]
2325,2383,2016-12-01 11:44:00,0,10.3,4.9,69.0,0,0,13.0,1026.0,1,"[7, 7]"
2326,2384,2016-12-01 11:45:00,0,10.3,4.9,69.0,0,0,13.0,1026.0,1,[14]
2327,2385,2016-12-01 12:05:00,0,11.5,4.2,61.0,0,0,16.6,1025.8,1,"[1, 7, 8, 40]"
2328,2386,2016-12-01 12:06:00,0,11.5,4.2,61.0,0,0,16.6,1025.8,1,"[1, 7]"
2329,2387,2016-12-01 12:10:00,0,11.5,4.2,61.0,0,0,16.6,1025.8,1,[20]
2330,2388,2016-12-01 12:23:00,0,11.5,4.2,61.0,0,0,16.6,1025.8,1,[1]
2331,2389,2016-12-01 12:38:00,0,11.5,4.2,61.0,0,0,16.6,1025.8,1,[15]
2332,2390,2016-12-01 12:50:00,0,11.5,4.2,61.0,0,0,16.6,1025.8,1,[2]
2333,2391,2016-12-01 13:08:00,0,11.7,4.2,60.0,0,0,20.5,1025.5,1,"[1, 31, 1]"
2334,2392,2016-12-01 13:11:00,0,11.7,4.2,60.0,0,0,20.5,1025.5,1,"[30, 27, 16, 7]"
2335,2393,2016-12-01 13:16:00,0,11.7,4.2,60.0,0,0,20.5,1025.5,1,[14]
2336,2395,2016-12-01 13:39:00,0,11.7,4.2,60.0,0,0,20.5,1025.5,1,[1]
2337,2396,2016-12-01 13:45:00,0,11.7,4.2,60.0,0,0,20.5,1025.5,1,"[7, 9]"
2338,2397,2016-12-01 13:54:00,0,11.7,4.2,60.0,0,0,20.5,1025.5,1,"[8, 1, 7]"
2339,2398,2016-12-01 13:56:00,0,11.7,4.2,60.0,0,0,20.5,1025.5,1,"[30, 7]"
2340,2399,2016-12-01 14:00:00,0,11.4,4.4,62.0,0,0,20.5,1025.4,1,[1]
2341,2400,2016-12-01 14:05:00,0,11.4,4.4,62.0,0,0,20.5,1025.4,1,"[6, 1]"
2342,2401,2016-12-01 14:09:00,0,11.4,4.4,62.0,0,0,20.5,1025.4,1,[7]
2343,2402,2016-12-01 14:25:00,0,11.4,4.4,62.0,0,0,20.5,1025.4,1,"[7, 6]"
2344,2403,2016-12-01 14:26:00,0,11.4,4.4,62.0,0,0,20.5,1025.4,1,[7]
2345,2404,2016-12-01 14:29:00,0,11.4,4.4,62.0,0,0,20.5,1025.4,1,"[15, 48]"
2346,2406,2016-12-01 14:32:00,0,11.4,4.4,62.0,0,0,20.5,1025.4,1,[1]
2347,2407,2016-12-01 14:40:00,0,11.4,4.4,62.0,0,0,20.5,1025.4,1,"[7, 8, 1]"
2348,2408,2016-12-01 14:54:00,0,11.4,4.4,62.0,0,0,20.5,1025.4,1,"[7, 24]"
2349,2409,2016-12-01 14:57:00,0,11.4,4.4,62.0,0,0,20.5,1025.4,1,[7]
2350,2410,2016-12-01 15:07:00,0,11.0,4.5,64.0,0,0,18.4,1025.4,1,[1]
2351,2412,2016-12-01 15:25:00,0,11.0,4.5,64.0,0,0,18.4,1025.4,1,[10]
2352,2413,2016-12-01 15:41:00,0,11.0,4.5,64.0,0,0,18.4,1025.4,1,[7]
2353,2414,2016-12-01 16:04:00,0,10.9,4.6,65.0,0,0,16.6,1025.8,1,"[3, 7, 24]"
2354,2415,2016-12-01 16:26:00,0,10.9,4.6,65.0,0,0,16.6,1025.8,1,"[10, 1]"
2355,2416,2016-12-01 17:30:00,0,9.8,4.8,71.0,0,0,11.2,1026.1,1,[24]
2356,2417,2016-12-01 17:35:00,0,9.8,4.8,71.0,0,0,11.2,1026.1,1,[9]
